"";"sku";"sociability";"precio";"category";"apariciones";"media_repe";"total_vendido"
"1876";"NTE0039";1,31034482758621;16,475980861244;"accessories";209;1,05741626794258;221
"1877";"NTE0039-A";0,75;9,622;"accessories";15;1;15
"1878";"NTE0040";2,14285714285714;16,852962962963;"accessories";54;1;54
"1879";"NTE0044";2;275,394166666667;"accessories";36;1,05555555555556;38
"1880";"NTE0048";0,538461538461538;22,5940983606557;"accessories";61;1;61
"1881";"NTE0049";0,642857142857143;15,535652173913;"accessories";69;1,01449275362319;70
"1882";"NTE0050";1,5;19,4027160493827;"accessories";81;1,01234567901235;82
"1883";"NTE0052";2,75;14,8752631578947;"accessories";38;1,02631578947368;39
"1884";"NTE0056";0,524590163934426;103,825485232068;"accessories";474;1,08016877637131;512
"1885";"NTE0057";0,581818181818182;105,779166666667;"accessories";228;1,02631578947368;234
"1886";"NTE0058";0,283333333333333;107,331698113208;"accessories";265;1,02264150943396;271
"1887";"NTE0060";0,666666666666667;11,7813043478261;"accessories";23;1,1304347826087;26
"1888";"NTE0062";2;11,49;"accessories";14;1;14
"1889";"NTE0065";6;14,52125;"accessories";24;1,08333333333333;26
"1890";"NTE0066";6;14,07;"accessories";25;1,28;32
"1891";"NTE0067";5;14,4311764705882;"accessories";17;1;17
"1892";"NTE0069";6;14,8135294117647;"accessories";17;1;17
"1893";"NTE0076";0,166666666666667;42,6795238095238;"accessories";21;1,04761904761905;22
"1894";"NTE0078";0,666666666666667;130,256666666667;"accessories";12;1,25;15
"1895";"NTE0079";0,6;25,0135294117647;"accessories";17;1;17
"1896";"NTE0080";0,5;27,0390909090909;"accessories";11;1;11
"1897";"NTE0082";0,333333333333333;22,8622222222222;"accessories";9;1;9
"1898";"NTE0083";1;32,8566666666667;"accessories";9;1;9
"1899";"NTE0085";1;23,975;"accessories";12;1;12
"1900";"NTE0091";0,733333333333333;95,1423076923077;"accessories";130;1;130
"1901";"NTE0092";1,33333333333333;57,4069444444444;"accessories";36;1,16666666666667;42
"1902";"NTE0094";0,333333333333333;53,241875;"accessories";16;1,25;20
"1903";"NTE0095";0,4;77,3438144329897;"accessories";97;1,05154639175258;102
"1904";"NTE0096";0,285714285714286;88,865;"accessories";16;1,0625;17
"1905";"NTE0097";0,42;92,8514556962025;"accessories";158;1,06962025316456;169
"1906";"NTE0098";0,2;104,678928571429;"accessories";28;1;28
"1907";"NTE0102";2;23,8;"accessories";11;1;11
"1908";"NTE0103";1;20,8384210526316;"accessories";19;1,21052631578947;23
"1909";"NTE0104";0,5;57,89625;"accessories";32;1;32
"1910";"NTE0105";1,81818181818182;12,8827966101695;"accessories";118;1,55084745762712;183
"1911";"NTE0109";2;131,884;"accessories";10;1;10
"1912";"NTE0110";2,14285714285714;14,1805970149254;"accessories";67;1;67
"1913";"NTE0111";2,2;14,5507142857143;"accessories";70;1,02857142857143;72
"1914";"NTE0112";1;14,4707692307692;"accessories";13;1;13
"1915";"NTE0113";1,125;14,4740579710145;"accessories";69;1,01449275362319;70
"1916";"NTE0114";0,666666666666667;14,568125;"accessories";16;1;16
"1917";"NTE0115";2,5;14,5124137931034;"accessories";29;1,03448275862069;30
"1918";"NTE0116";2;14,1559090909091;"accessories";22;1;22
"1919";"NTE0118";0,375;38,4344444444444;"accessories";27;1;27
"1920";"NTE0120";0,666666666666667;37,99;"accessories";8;1;8
"1921";"NTE0124";1;25,24;"accessories";8;1;8
"1922";"OBL0001";3,5;35,6135714285714;"other";28;1;28
"1923";"OLI0001";4;19,243;"accessories";10;1;10
"1924";"OLL0012";0,444444444444444;64,1106382978723;"accessories";47;1,02127659574468;48
"1925";"OLL0017";0,4;134,767142857143;"accessories";35;1,02857142857143;36
"1926";"OLL0018";0,185185185185185;103,2;"accessories";75;1,01333333333333;76
"1927";"OLL0019";0,5;84,6983333333333;"accessories";12;1;12
"1928";"OSM0001";1;105,850666666667;"accessories";30;1,03333333333333;31
"1929";"OSM0004";1,5;53,9051851851852;"accessories";27;1,14814814814815;31
"1930";"OTR0025";2;10,689;"accessories";10;1;10
"1931";"OTR0039";0,904761904761905;27,8385477178423;"accessories";241;1,01659751037344;245
"1932";"OTR0039-A";1;17,8414285714286;"accessories";7;1;7
"1933";"OTR0069";3;9,95666666666667;"accessories";15;1,6;24
"1934";"OTT0087";1;32,6233333333333;"accessories";9;1;9
"1935";"OTT0088";0,5;30,4128571428571;"accessories";7;1;7
"1936";"OTT0095";2;22,53;"accessories";5;1;5
"1937";"OTT0099";1;26,99;"accessories";8;1;8
"1938";"OTT0100";3;22,6918518518519;"accessories";27;1,18518518518519;32
"1939";"OTT0105";1;19,115;"accessories";16;1;16
"1940";"OTT0113";0,181818181818182;29,66;"accessories";50;1,02;51
"1941";"OTT0114";0,333333333333333;29,99;"accessories";16;1;16
"1942";"OTT0115";0,5;34,4594117647059;"accessories";17;1;17
"1943";"OTT0121";4;37,18125;"accessories";16;1;16
"1944";"OTT0125";1,33333333333333;24,115;"accessories";30;1;30
"1945";"OTT0126";0,966666666666667;15,2355223880597;"accessories";134;1,3134328358209;176
"1946";"OTT0126-A";1;11,9242857142857;"accessories";7;1;7
"1947";"OTT0127";2,5;19,6087341772152;"accessories";79;1;79
"1948";"OTT0129";1;19,8081818181818;"accessories";55;1,01818181818182;56
"1949";"OTT0130";2,5;19,99;"accessories";18;1,05555555555556;19
"1950";"OTT0131";1,5;19,99;"accessories";13;1;13
"1951";"OTT0132";2;22,2734375;"accessories";32;1,03125;33
"1952";"OTT0133";1;22,1383333333333;"accessories";30;1;30
"1953";"OTT0135";2;13,9188235294118;"accessories";85;1,10588235294118;94
"1954";"OTT0136";4;24,0001538461538;"accessories";65;1,03076923076923;67
"1955";"OTT0137";2,75;12,6473626373626;"accessories";91;1,02197802197802;93
"1956";"OTT0138";0,666666666666667;29,5955555555556;"accessories";36;1,16666666666667;42
"1957";"OTT0139";3;29,5614285714286;"accessories";7;1,28571428571429;9
"1958";"OTT0140";0,333333333333333;23,2786363636364;"accessories";22;1;22
"1959";"OTT0142";2,5;24,1109090909091;"accessories";22;1,04545454545455;23
"1960";"OTT0143";1,5;18,7072727272727;"accessories";11;1;11
"1961";"OTT0144";1;24,4948484848485;"accessories";33;1;33
"1962";"OTT0146";0,375;20,745;"accessories";46;1,06521739130435;49
"1963";"OTT0147";1;28,2707692307692;"accessories";13;1;13
"1964";"OTT0150";7;31,9116666666667;"accessories";36;1,02777777777778;37
"1965";"OTT0152";0,333333333333333;40,118;"accessories";25;1,2;30
"1966";"OTT0153";1,2;12,5827659574468;"accessories";94;1,04255319148936;98
"1967";"OTT0154";0,8;24,74;"accessories";28;1,25;35
"1968";"OTT0155";27;18,0083898305085;"accessories";118;1,10169491525424;130
"1969";"OTT0156";5;19,25975;"accessories";80;1,0625;85
"1970";"OTT0157";0,307692307692308;33,9732653061224;"accessories";49;1,02040816326531;50
"1971";"OTT0158";2;41,7566666666667;"accessories";18;1;18
"1972";"OTT0160";1;30,24;"accessories";8;1;8
"1973";"OTT0161";0,333333333333333;31,6038095238095;"accessories";21;1;21
"1974";"OTT0162";0,5;33,2095652173913;"accessories";23;1;23
"1975";"OTT0163";1;29,37;"accessories";5;1;5
"1976";"OTT0164";1;28,8471428571429;"accessories";14;1;14
"1977";"OTT0165";0,666666666666667;23,3407692307692;"accessories";13;1;13
"1978";"OTT0166";2;41,56;"accessories";10;1;10
"1979";"OTT0167";0,666666666666667;30,1584210526316;"accessories";19;1,10526315789474;21
"1980";"OTT0168";0,538461538461538;33,4872;"accessories";50;1,08;54
"1981";"OTT0169";33,5;19,3499206349206;"accessories";378;1,04761904761905;396
"1982";"OTT0170";0,875;13,7295454545455;"accessories";44;1,06818181818182;47
"1983";"OTT0171";1,6;25,8520526315789;"accessories";190;1,03684210526316;197
"1984";"OTT0172";2;24,99;"accessories";4;1;4
"1985";"OTT0184";0,125;58,924375;"accessories";16;1;16
"1986";"OTT0189";2;25,088;"accessories";5;1,2;6
"1987";"OTT0195";1;21,4185714285714;"accessories";7;1;7
"1988";"OWC0001";1,48780487804878;38,9732033426184;"accessories";359;1,01671309192201;365
"1989";"OWC0001-A";1;23,7271428571429;"accessories";7;1;7
"1990";"OWC0002";1,58823529411765;39,1796478873239;"accessories";142;1,02816901408451;146
"1991";"OWC0007";3,375;3,29383912248629;"accessories";547;1,0109689213894;553
"1992";"OWC0009";0,117647058823529;122,604556962025;"accessories";79;1,0126582278481;80
"1993";"OWC0012";0,666666666666667;130,923;"accessories";20;1;20
"1994";"OWC0013";1;194,68;"accessories";8;1;8
"1995";"OWC0014";0,181818181818182;41,585;"accessories";28;1,07142857142857;30
"1996";"OWC0016";0,2;295,6544;"accessories";25;1;25
"1997";"OWC0018";1,43478260869565;25,747962962963;"accessories";162;1,2037037037037;195
"1998";"OWC0018-A";0,5;13,215;"accessories";4;1;4
"1999";"OWC0019";0,1;194,914;"accessories";30;1,03333333333333;31
"2000";"OWC0020";0,565217391304348;39,4771287128713;"accessories";101;1,00990099009901;102
"2001";"OWC0021";1;41,6696610169492;"accessories";59;1;59
"2002";"OWC0022";1,14285714285714;39,4451724137931;"accessories";58;1;58
"2003";"OWC0023";0,75;39,5675;"accessories";28;1;28
"2004";"OWC0033";1,5;72,776;"accessories";20;1;20
"2005";"OWC0034";2,16666666666667;30,5994871794872;"accessories";39;1,07692307692308;42
"2006";"OWC0035";0,485714285714286;40,1753658536585;"accessories";164;1,73170731707317;284
"2007";"OWC0035-2";0,764705882352941;81,3844349315068;"accessories";584;1,06849315068493;624
"2008";"OWC0036";0,5;42,452;"accessories";125;1,68;210
"2009";"OWC0036-2";0,752688172043011;84,5556743002545;"accessories";393;1,23664122137405;486
"2010";"OWC0037";0,125;79,7335135135135;"accessories";37;1,2972972972973;48
"2011";"OWC0037-2";0,84375;157,147932960894;"accessories";179;1,11173184357542;199
"2012";"OWC0038";0,285714285714286;310,159166666667;"accessories";24;1;24
"2013";"OWC0039-2";0,450980392156863;82,1415165876777;"accessories";211;1,02369668246445;216
"2014";"OWC0040";0,727272727272727;81,819;"accessories";60;1,35;81
"2015";"OWC0040-2";0,378787878787879;159,357025089606;"accessories";279;1,11111111111111;310
"2016";"OWC0046";1,38888888888889;19,9609345794393;"accessories";107;1,04672897196262;112
"2017";"OWC0046-A";2;12,09;"accessories";3;1;3
"2018";"OWC0047";0,666666666666667;21,9514563106796;"accessories";103;1,01941747572816;105
"2019";"OWC0048";1,16666666666667;19,6889189189189;"accessories";37;1,08108108108108;40
"2020";"OWC0049";0,333333333333333;29,3042857142857;"accessories";28;1;28
"2021";"OWC0051";0,666666666666667;91,1057894736842;"accessories";19;1,10526315789474;21
"2022";"OWC0053";0,5;126,048823529412;"accessories";34;1,44117647058824;49
"2023";"OWC0054";0,444444444444444;20,5483516483516;"accessories";91;1,25274725274725;114
"2024";"OWC0054-2";0,294117647058824;41,3358125;"accessories";160;1,05625;169
"2025";"OWC0054-3";1,2;136,686153846154;"accessories";26;1;26
"2026";"OWC0055";0,666666666666667;110,486875;"accessories";16;1,0625;17
"2027";"OWC0056";3;10,546;"accessories";25;1,08;27
"2028";"OWC0056-2";0,5;21,4185714285714;"accessories";14;1;14
"2029";"OWC0057";2,5;20,4832608695652;"accessories";46;1,21739130434783;56
"2030";"OWC0057-2";0,32258064516129;40,9993518518519;"accessories";108;1,02777777777778;111
"2031";"OWC0058";1,25;115,746785714286;"accessories";28;1,14285714285714;32
"2032";"OWC0060";0,166666666666667;211,729473684211;"accessories";19;1;19
"2033";"OWC0068";0,68;77,1379856115108;"accessories";139;1,30215827338129;181
"2034";"OWC0068-2";0,465116279069767;152,079179104478;"accessories";268;1,07089552238806;287
"2035";"OWC0068-A";1;57,9718181818182;"accessories";11;1,63636363636364;18
"2036";"OWC0069";0,666666666666667;61,098125;"accessories";16;1;16
"2037";"OWC0069-A";1;52,01;"accessories";5;1,2;6
"2038";"OWC0072";0,25;315,585;"accessories";18;1,05555555555556;19
"2039";"OWC0076";0,285714285714286;39,2471428571429;"accessories";28;1;28
"2040";"OWC0076-A";0,5;32,08;"accessories";7;1;7
"2041";"OWC0080";2;62,465;"accessories";6;1;6
"2042";"OWC0082";1;269,901904761905;"accessories";42;1,04761904761905;44
"2043";"OWC0085";1,5;22,84875;"accessories";32;1,59375;51
"2044";"OWC0085-2";1,8;50,2066666666667;"accessories";54;1,14814814814815;62
"2045";"OWC0085-4";0,454545454545455;100,845593220339;"accessories";59;1,40677966101695;83
"2046";"OWC0086";0,111111111111111;46,928;"accessories";25;2,48;62
"2047";"OWC0086-2";1,15384615384615;94,0283333333333;"accessories";66;1,04545454545455;69
"2048";"OWC0086-4";0,909090909090909;186,447727272727;"accessories";44;1,29545454545455;57
"2049";"OWC0088";0,5;23,1041666666667;"accessories";24;1,5;36
"2050";"OWC0088-2";0,666666666666667;49,9171428571429;"accessories";14;1;14
"2051";"OWC0088-4";2;94,2622222222222;"accessories";9;1,11111111111111;10
"2052";"OWC0089";0,25;47,9795238095238;"accessories";21;1,57142857142857;33
"2053";"OWC0089-2";1,66666666666667;94,4403225806452;"accessories";31;1,12903225806452;35
"2054";"OWC0089-4";1,5;188,67;"accessories";30;1,46666666666667;44
"2055";"OWC0094";1,07936507936508;48,8612979351032;"accessories";339;1,07374631268437;364
"2056";"OWC0096";1;29,1246153846154;"accessories";26;1,15384615384615;30
"2057";"OWC0097";3,16666666666667;34,9478947368421;"accessories";76;1,06578947368421;81
"2058";"OWC0098";3,33333333333333;42,4236666666667;"accessories";30;1,03333333333333;31
"2059";"OWC0099";8;52,5127272727273;"accessories";22;1,09090909090909;24
"2060";"OWC0104";3,2;48,6404838709677;"accessories";62;1,08064516129032;67
"2061";"OWC0110";1,33333333333333;37,0809090909091;"accessories";11;1;11
"2062";"OWC0113";1;552,379189189189;"accessories";37;1,05405405405405;39
"2063";"OWC0114";3;52,0430434782609;"accessories";23;1,08695652173913;25
"2064";"OWC0116";4;125,281428571429;"accessories";14;1,07142857142857;15
"2065";"OWC0118";1,33333333333333;446,154642857143;"accessories";28;1,03571428571429;29
"2066";"OWC0120";4;266,616470588235;"accessories";17;1;17
"2067";"OWC0122";1;94,98375;"accessories";16;1,1875;19
"2068";"OWC0123";1,5;32,5606542056075;"accessories";107;1,06542056074766;114
"2069";"OWC0129";0,333333333333333;118,494166666667;"accessories";36;1;36
"2070";"OWC0129-A";1;88,4966666666667;"accessories";3;1;3
"2071";"OWC0132";2;29,0129166666667;"accessories";24;1,08333333333333;26
"2072";"OWC0138";0,666666666666667;225,498679245283;"accessories";53;1;53
"2073";"OWC0139";0,222222222222222;272,226666666667;"accessories";45;1,15555555555556;52
"2074";"OWC0140";0,5;20,5127272727273;"accessories";22;1,77272727272727;39
"2075";"OWC0142";1;335,99;"accessories";9;1;9
"2076";"OWC0147";1,7;49,1239543726236;"accessories";263;1,23954372623574;326
"2077";"OWC0147-A";1;33,962;"accessories";5;1;5
"2078";"OWC0151";1;32,2727272727273;"accessories";11;1,09090909090909;12
"2079";"OWC0153";0,5;82,39;"accessories";27;1,48148148148148;40
"2080";"OWC0153-2";0,244444444444444;159,141333333333;"accessories";120;1,03333333333333;124
"2081";"OWC0153-4";0,2;312,975588235294;"accessories";34;1,05882352941176;36
"2082";"OWC0154";0,933333333333333;277,501568627451;"accessories";102;1,06862745098039;109
"2083";"OWC0155";0,166666666666667;203,299285714286;"accessories";14;1;14
"2084";"OWC0156";0,75;379,406111111111;"accessories";36;1,02777777777778;37
"2085";"OWC0160";2;504,23;"accessories";10;1;10
"2086";"OWC0161";0,0833333333333333;184,30779661017;"accessories";59;1,03389830508475;61
"2087";"OWC0164";0,333333333333333;181,843636363636;"accessories";11;1;11
"2088";"OWC0165";0,714285714285714;175,999772727273;"accessories";44;1;44
"2089";"OWC0166";0,285714285714286;303,613928571429;"accessories";28;1,03571428571429;29
"2090";"OWC0167";0,25;287,267916666667;"accessories";24;1;24
"2091";"OWC0168";0,666666666666667;285,939210526316;"accessories";38;1,23684210526316;47
"2092";"OWC0169";0,75;286,331612903226;"accessories";31;1,03225806451613;32
"2093";"OWC0171";1,5;166,656666666667;"accessories";12;1;12
"2094";"OWC0172";1;173,59;"accessories";15;1;15
"2095";"OWC0173";0,375;173,397894736842;"accessories";38;1,05263157894737;40
"2096";"OWC0174-2";0,666666666666667;212,617;"accessories";20;1;20
"2097";"OWC0174-4";2;421,473333333333;"accessories";6;1;6
"2098";"OWC0176";2;720,603636363636;"accessories";11;1,09090909090909;12
"2099";"OWC0177";0,0652173913043478;478,026574585635;"accessories";181;1,01657458563536;184
"2100";"OWC0177-A";0,333333333333333;449,71125;"accessories";8;1;8
"2101";"OWC0178";0,210526315789474;737,313;"accessories";80;1;80
"2102";"OWC0180";1,125;62,8147572815534;"accessories";103;1,05825242718447;109
"2103";"OWC0181";0,6;40,0606451612903;"accessories";31;1,45161290322581;45
"2104";"OWC0181-2";1,22222222222222;76,8923809523809;"accessories";63;1,14285714285714;72
"2105";"OWC0181-4";1;159,584186046512;"accessories";43;1,09302325581395;47
"2106";"OWC0182";1,14285714285714;125,139024390244;"accessories";41;1,02439024390244;42
"2107";"OWC0183";0,0930232558139535;344,358848484848;"accessories";165;1,03636363636364;171
"2108";"OWC0184";1,89473684210526;75,5536301369863;"accessories";146;1,07534246575342;157
"2109";"OWC0185";0,25;66,7545454545455;"accessories";11;1;11
"2110";"OWC0187";3;158,575384615385;"accessories";13;1;13
"2111";"OWC0193";0,5;45,59;"accessories";5;1;5
"2112";"OWC0194-2";0,5;172,965;"accessories";6;2,33333333333333;14
"2113";"OWC0196";0,25;83,8566666666667;"accessories";24;1,08333333333333;26
"2114";"OWC0202";1;581,47;"accessories";10;1;10
"2115";"OWC0204";0,2;281,604666666667;"accessories";45;1;45
"2116";"OWC0205";0,5;100,227272727273;"accessories";22;1,04545454545455;23
"2117";"OWC0206";1,11111111111111;99,0204918032787;"accessories";61;1,09836065573771;67
"2118";"OWC0207";1;83,52;"accessories";10;1,1;11
"2119";"OWC0208";0,5625;284,545777777778;"accessories";135;1,11111111111111;150
"2120";"OWC0209";0,8;290,695263157895;"accessories";57;1,15789473684211;66
"2121";"OWC0209-A";1;269,912;"accessories";5;1;5
"2122";"OWC0210";3,83333333333333;43,9537373737374;"accessories";99;1,02020202020202;101
"2123";"OWC0211";1;51,4465909090909;"accessories";44;1;44
"2124";"OWC0214";1;57,4518181818182;"accessories";22;1;22
"2125";"OWC0215";4;19,6196296296296;"accessories";27;1,03703703703704;28
"2126";"OWC0217";7;26,36;"accessories";15;1,06666666666667;16
"2127";"OWC0218";0,444444444444444;48,08;"accessories";35;1,85714285714286;65
"2128";"OWC0218-2";0,388888888888889;95,6705660377358;"accessories";106;1,10377358490566;117
"2129";"OWC0219";0,375;96,542;"accessories";25;1,44;36
"2130";"OWC0219-2";0,19047619047619;192,120285714286;"accessories";70;1,1;77
"2131";"OWC0219-4";0,25;379,553333333333;"accessories";9;1;9
"2132";"OWC0220";0,533333333333333;187,62156626506;"accessories";83;1,3855421686747;115
"2133";"OWC0220-2";0,235294117647059;383,146916666667;"accessories";120;1,01666666666667;122
"2134";"OWC0222";3,33333333333333;17,567;"accessories";60;1;60
"2135";"OWC0225";1;170,99;"accessories";2;1;2
"2136";"OWC0226";0,692307692307692;175,199180327869;"accessories";61;1,08196721311475;66
"2137";"OWC0230";3;51,29;"accessories";13;1;13
"2138";"OWC0233-2";0,2;80,53;"accessories";10;1,1;11
"2139";"OWC0234-2";1;79,718;"accessories";5;1;5
"2140";"OWC0235-2";0,736842105263158;101,843176470588;"accessories";85;1,22352941176471;104
"2141";"OWC0235-4";0,6;208,250526315789;"accessories";19;1,10526315789474;21
"2142";"OWC0237";2;121,864285714286;"accessories";14;1;14
"2143";"OWC0239";0,5;112,981111111111;"accessories";9;1;9
"2144";"OWC0245";0,214285714285714;135,223529411765;"accessories";34;2;68
"2145";"OWC0249";0,714285714285714;45,5679487179487;"accessories";39;1,97435897435897;77
"2146";"OWC0250";0,233333333333333;18,0610256410256;"accessories";78;1,80769230769231;141
"2147";"OWC0251";0,25;18,1692682926829;"accessories";41;1,70731707317073;70
"2148";"OWC0254";0,181818181818182;354,692666666667;"accessories";45;1,06666666666667;48
"2149";"OWC0255";0,0526315789473684;490,7948;"accessories";50;1,02;51
"2150";"OWC0256";0,166666666666667;739,704791666667;"accessories";48;1,02083333333333;49
"2151";"OWC0257";0,5;364,42;"accessories";4;1;4
"2152";"OWC0258";1;515,188;"accessories";5;1;5
"2153";"OWC0259";0,2;753,247222222222;"accessories";18;1;18
"2154";"OWC0262";7;15,6161538461538;"accessories";52;1,07692307692308;56
"2155";"OWC0264";4;17,2066666666667;"accessories";12;1,75;21
"2156";"PAC0017";1,29411764705882;61,3192207792208;"accessories";154;1,06493506493506;164
"2157";"PAC0084";0,272727272727273;152,005666666667;"accessories";30;1,03333333333333;31
"2158";"PAC0114";1;125,077777777778;"accessories";9;1,22222222222222;11
"2159";"PAC0127";0,5;116,308;"accessories";10;1;10
"2160";"PAC0331";0,333333333333333;737,00125;"accessories";16;1;16
"2161";"PAC0385";0,8;59,7996153846154;"accessories";26;1,03846153846154;27
"2162";"PAC0403";0,5;226,09;"accessories";10;1;10
"2163";"PAC0427";1;146,523333333333;"accessories";3;1;3
"2164";"PAC0430";0,5;222,424444444444;"accessories";9;1,22222222222222;11
"2165";"PAC0513";0,6;199,774705882353;"accessories";17;1;17
"2166";"PAC0544";0,4;189,07;"accessories";21;1,14285714285714;24
"2167";"PAC0552";1;200,572142857143;"accessories";28;1,03571428571429;29
"2168";"PAC0554";1;492,334;"accessories";10;1;10
"2169";"PAC0560";2;169,571428571429;"accessories";7;1;7
"2170";"PAC0563";0,166666666666667;178,652352941176;"accessories";17;1;17
"2171";"PAC0565";0,666666666666667;159,5175;"accessories";12;1;12
"2172";"PAC0567";0,5;464,01125;"accessories";8;1;8
"2173";"PAC0586";0,6;700,974680851064;"pc";47;1;47
"2174";"PAC0588";0,666666666666667;812,120253164557;"pc";79;1,05063291139241;83
"2175";"PAC0589";0,25;929,030243902439;"pc";41;1;41
"2176";"PAC0616";0,5;206,354104046243;"accessories";173;1;173
"2177";"PAC0617";0,882352941176471;180,674929577465;"accessories";71;1,04225352112676;74
"2178";"PAC0647";0,391304347826087;151,460564971751;"accessories";177;1,00564971751412;178
"2179";"PAC0650";0,25;290,425416666667;"accessories";24;1,04166666666667;25
"2180";"PAC0658";0,285714285714286;254,722258064516;"accessories";31;1;31
"2181";"PAC0663";1;388,176;"accessories";10;1;10
"2182";"PAC0664";0,375;307,970909090909;"accessories";33;1;33
"2183";"PAC0678";1;454,231818181818;"accessories";11;1;11
"2184";"PAC0683";1;542,383333333333;"accessories";3;1;3
"2185";"PAC0687";1,5;306,194545454545;"accessories";22;1;22
"2186";"PAC0692";0,571428571428571;160,045211267606;"accessories";71;1,04225352112676;74
"2187";"PAC0695";0,619047619047619;220,547657657658;"accessories";111;1,00900900900901;112
"2188";"PAC0696";3;294,850526315789;"accessories";19;1,05263157894737;20
"2189";"PAC0706";0,25;306,620476190476;"accessories";21;1;21
"2190";"PAC0716";0,25;380,18875;"accessories";32;1;32
"2191";"PAC0720";0,5;134,072745098039;"accessories";51;1,11764705882353;57
"2192";"PAC0725";0,5;191,123333333333;"accessories";51;1,01960784313725;52
"2193";"PAC0726";1;272,3575;"accessories";8;1;8
"2194";"PAC0730";2;346,00875;"accessories";8;1;8
"2195";"PAC0739";1;349,613636363636;"accessories";11;1;11
"2196";"PAC0740";1;414,11875;"accessories";8;1;8
"2197";"PAC0743";0,555555555555556;131,626578947368;"accessories";38;1;38
"2198";"PAC0748";1,09090909090909;194,691956521739;"accessories";92;1,02173913043478;94
"2199";"PAC0752";0,25;134,402608695652;"accessories";23;1;23
"2200";"PAC0756";1;195,03347826087;"accessories";46;1,02173913043478;47
"2201";"PAC0760";0,333333333333333;133,831481481481;"accessories";27;1;27
"2202";"PAC0761";1;206,99;"accessories";4;1;4
"2203";"PAC0765";0,9;197,684545454545;"accessories";44;1;44
"2204";"PAC0770";2,25;119,045161290323;"accessories";31;1,03225806451613;32
"2205";"PAC0773";5;229,42375;"accessories";40;1,075;43
"2206";"PAC0776";1;322,986111111111;"accessories";18;1;18
"2207";"PAC0778";0,125;324,653823529412;"accessories";34;1;34
"2208";"PAC0918";0,25;2125,27260869565;"pc";46;1,02173913043478;47
"2209";"PAC0919";1;2301,69588235294;"pc";17;1,11764705882353;19
"2210";"PAC0920";0,5;2224,73193548387;"pc";31;1,09677419354839;34
"2211";"PAC0921";0,2;2418,53545454545;"pc";11;1;11
"2212";"PAC0954";0,571428571428571;2234,46630952381;"pc";84;1,01190476190476;85
"2213";"PAC0955";0,2;2632,88344827586;"pc";29;1;29
"2214";"PAC0956";0,75;2462,8324137931;"pc";58;1,08620689655172;63
"2215";"PAC0957";1;2845,8175862069;"pc";29;1,06896551724138;31
"2216";"PAC1026";1;2550,249;"pc";10;1;10
"2217";"PAC1029";0,333333333333333;3042,99;"pc";14;1;14
"2218";"PAC1033";0,5;3194,54555555556;"pc";9;1,11111111111111;10
"2219";"PAC1040";1;2871,2775;"pc";4;1;4
"2220";"PAC1049";0,333333333333333;3361,94454545455;"pc";22;1,18181818181818;26
"2221";"PAC1156";0,2;313,888636363636;"accessories";22;1;22
"2222";"PAC1158";1;429,755384615385;"accessories";13;1,07692307692308;14
"2223";"PAC1163";2;742,907142857143;"accessories";7;1;7
"2224";"PAC1175";0,25;1769;"laptop";20;1,05;21
"2225";"PAC1191";1;2558,115;"pc";8;1;8
"2226";"PAC1192";1;2273,115;"pc";8;1;8
"2227";"PAC1209";1;740,73;"accessories";6;1;6
"2228";"PAC1222";1;591,566666666667;"accessories";3;1;3
"2229";"PAC1225";0,5;611,981666666667;"accessories";18;1;18
"2230";"PAC1232";1;3730,7185;"pc";20;1;20
"2231";"PAC1234";0,166666666666667;1569;"laptop";53;1;53
"2232";"PAC1250";3;353,634;"accessories";15;1;15
"2233";"PAC1254";1,5;340,582916666667;"accessories";24;1;24
"2234";"PAC1258";1;358,01125;"accessories";24;1;24
"2235";"PAC1291";1;745,540833333333;"accessories";12;1;12
"2236";"PAC1310";0,5;597,037142857143;"accessories";7;1;7
"2237";"PAC1311";0,333333333333333;560,585;"accessories";14;1;14
"2238";"PAC1341";0,5;468,942222222222;"accessories";9;1;9
"2239";"PAC1361";0,333333333333333;330,451481481481;"accessories";27;1;27
"2240";"PAC1365";0,25;354,370263157895;"accessories";76;1,06578947368421;81
"2241";"PAC1366";0,0714285714285714;391,401967213115;"accessories";61;1,0327868852459;63
"2242";"PAC1367";0,4;461,237222222222;"accessories";72;1,01388888888889;73
"2243";"PAC1371";0,5;365,234;"accessories";5;1;5
"2244";"PAC1389";0,666666666666667;27,3653846153846;"accessories";13;1;13
"2245";"PAC1391";1,1;25,8884375;"accessories";64;1,078125;69
"2246";"PAC1392";2,2;27,6536842105263;"accessories";38;1,28947368421053;49
"2247";"PAC1393";11;26,74;"accessories";26;1,03846153846154;27
"2248";"PAC1394";0,75;89,1643137254902;"accessories";153;1,18300653594771;181
"2249";"PAC1404";3;525,459411764706;"accessories";17;1;17
"2250";"PAC1410";1;844,903076923077;"accessories";13;1;13
"2251";"PAC1411";0,5;1004,12333333333;"accessories";6;1,16666666666667;7
"2252";"PAC1421";4;619,817083333333;"accessories";24;1;24
"2253";"PAC1427";0,25;1211,38416666667;"accessories";12;1,08333333333333;13
"2254";"PAC1434";0,333333333333333;278,067;"accessories";10;1,1;11
"2255";"PAC1435";1;311,694166666667;"accessories";12;1;12
"2256";"PAC1444";0,2;376,278;"accessories";35;1,02857142857143;36
"2257";"PAC1445";0,375;427,309117647059;"accessories";34;1,02941176470588;35
